time,a_c,a_h,a_l,a_o,b_c,b_h,b_l,b_o,complete,volume
2019-10-21T08:45:00.000000000Z,1.11674,1.11779,1.11665,1.11776,1.11661,1.11768,1.11654,1.11764,True,260
2019-10-21T09:00:00.000000000Z,1.11690,1.11708,1.11658,1.11671,1.11679,1.11696,1.11646,1.11659,True,192
2019-10-21T09:15:00.000000000Z,1.11674,1.11698,1.11653,1.11688,1.11662,1.11686,1.11642,1.11676,True,190
2019-10-21T09:30:00.000000000Z,1.11686,1.11696,1.11652,1.11677,1.11675,1.11684,1.11640,1.11665,True,156
2019-10-21T09:45:00.000000000Z,1.11692,1.11711,1.11679,1.11684,1.11679,1.11700,1.11666,1.11672,True,124
2019-10-21T10:00:00.000000000Z,1.11638,1.11695,1.11628,1.11690,1.11626,1.11682,1.11615,1.11675,True,128
2019-10-21T10:15:00.000000000Z,1.11656,1.11656,1.11625,1.11641,1.11645,1.11645,1.11613,1.11628,True,83
2019-10-21T10:30:00.000000000Z,1.11658,1.11691,1.11642,1.11660,1.11645,1.11680,1.11631,1.11646,True,134
2019-10-21T10:45:00.000000000Z,1.11631,1.11656,1.11618,1.11656,1.11619,1.11642,1.11607,1.11642,True,99
2019-10-21T11:00:00.000000000Z,1.11688,1.11693,1.11614,1.11633,1.11676,1.11681,1.11602,1.11621,True,107
2019-10-21T11:15:00.000000000Z,1.11691,1.11701,1.11667,1.11691,1.11680,1.11689,1.11655,1.11679,True,101
2019-10-21T11:30:00.000000000Z,1.11661,1.11690,1.11642,1.11689,1.11649,1.11678,1.11631,1.11678,True,120
2019-10-21T11:45:00.000000000Z,1.11688,1.11739,1.11646,1.11658,1.11676,1.11727,1.11634,1.11647,True,197
2019-10-21T12:00:00.000000000Z,1.11738,1.11743,1.11672,1.11690,1.11727,1.11732,1.11660,1.11679,True,136
2019-10-21T12:15:00.000000000Z,1.11623,1.11736,1.11620,1.11736,1.11611,1.11725,1.11609,1.11725,True,184
2019-10-21T12:30:00.000000000Z,1.11648,1.11660,1.11625,1.11626,1.11637,1.11648,1.11613,1.11613,True,161
2019-10-21T12:45:00.000000000Z,1.11615,1.11663,1.11608,1.11647,1.11603,1.11651,1.11595,1.11633,True,110
2019-10-21T13:00:00.000000000Z,1.11606,1.11622,1.11576,1.11618,1.11594,1.11611,1.11564,1.11605,True,217
2019-10-21T13:15:00.000000000Z,1.11598,1.11634,1.11598,1.11608,1.11586,1.11620,1.11586,1.11597,True,119
2019-10-21T13:30:00.000000000Z,1.11555,1.11601,1.11550,1.11596,1.11543,1.11589,1.11538,1.11584,True,202
2019-10-21T13:45:00.000000000Z,1.11563,1.11583,1.11524,1.11557,1.11550,1.11570,1.11511,1.11545,True,196
2019-10-21T14:00:00.000000000Z,1.11612,1.11615,1.11547,1.11560,1.11600,1.11603,1.11535,1.11547,True,225
2019-10-21T14:15:00.000000000Z,1.11574,1.11616,1.11571,1.11609,1.11562,1.11603,1.11560,1.11598,True,226
2019-10-21T14:30:00.000000000Z,1.11528,1.11582,1.11488,1.11578,1.11516,1.11570,1.11476,1.11564,True,389
2019-10-21T14:45:00.000000000Z,1.11464,1.11539,1.11453,1.11530,1.11453,1.11528,1.11440,1.11518,True,254
2019-10-21T15:00:00.000000000Z,1.11442,1.11474,1.11416,1.11467,1.11431,1.11462,1.11402,1.11455,True,335
2019-10-21T15:15:00.000000000Z,1.11419,1.11451,1.11392,1.11445,1.11408,1.11440,1.11380,1.11432,True,254
2019-10-21T15:30:00.000000000Z,1.11435,1.11457,1.11414,1.11417,1.11425,1.11440,1.11402,1.11405,True,140
2019-10-21T15:45:00.000000000Z,1.11455,1.11459,1.11424,1.11434,1.11443,1.11448,1.11413,1.11422,True,78
2019-10-21T16:00:00.000000000Z,1.11558,1.11563,1.11454,1.11457,1.11546,1.11551,1.11444,1.11445,True,207
2019-10-21T16:15:00.000000000Z,1.11570,1.11573,1.11527,1.11561,1.11560,1.11561,1.11516,1.11549,True,133
2019-10-21T16:30:00.000000000Z,1.11533,1.11572,1.11525,1.11570,1.11522,1.11560,1.11512,1.11556,True,118
2019-10-21T16:45:00.000000000Z,1.11521,1.11537,1.11510,1.11537,1.11509,1.11524,1.11498,1.11524,True,94
2019-10-21T17:00:00.000000000Z,1.11516,1.11532,1.11513,1.11523,1.11504,1.11521,1.11502,1.11511,True,62
2019-10-21T17:15:00.000000000Z,1.11502,1.11531,1.11485,1.11519,1.11490,1.11519,1.11472,1.11506,True,100
2019-10-21T17:30:00.000000000Z,1.11525,1.11532,1.11498,1.11500,1.11513,1.11520,1.11487,1.11487,True,96
2019-10-21T17:45:00.000000000Z,1.11514,1.11527,1.11497,1.11527,1.11503,1.11516,1.11485,1.11516,True,110
2019-10-21T18:00:00.000000000Z,1.11530,1.11536,1.11501,1.11513,1.11519,1.11522,1.11489,1.11500,True,64
2019-10-21T18:15:00.000000000Z,1.11525,1.11541,1.11520,1.11528,1.11514,1.11529,1.11509,1.11516,True,50
2019-10-21T18:30:00.000000000Z,1.11477,1.11528,1.11477,1.11523,1.11460,1.11515,1.11460,1.11511,True,71
2019-10-21T18:45:00.000000000Z,1.11468,1.11495,1.11463,1.11477,1.11456,1.11484,1.11452,1.11465,True,99
2019-10-21T19:00:00.000000000Z,1.11473,1.11483,1.11458,1.11470,1.11463,1.11471,1.11445,1.11458,True,125
2019-10-21T19:15:00.000000000Z,1.11492,1.11492,1.11457,1.11471,1.11481,1.11481,1.11445,1.11460,True,51
2019-10-21T19:30:00.000000000Z,1.11491,1.11500,1.11487,1.11491,1.11477,1.11489,1.11476,1.11477,True,43
2019-10-21T19:45:00.000000000Z,1.11503,1.11503,1.11484,1.11494,1.11491,1.11491,1.11472,1.11480,True,53
2019-10-21T20:00:00.000000000Z,1.11485,1.11504,1.11480,1.11501,1.11473,1.11494,1.11467,1.11489,True,24
2019-10-21T20:15:00.000000000Z,1.11497,1.11498,1.11485,1.11488,1.11486,1.11486,1.11474,1.11475,True,15
2019-10-21T20:30:00.000000000Z,1.11505,1.11510,1.11500,1.11500,1.11492,1.11498,1.11487,1.11487,True,17
2019-10-21T20:45:00.000000000Z,1.11509,1.11510,1.11492,1.11502,1.11485,1.11493,1.11481,1.11489,True,29
2019-10-21T21:00:00.000000000Z,1.11504,1.11508,1.11504,1.11505,1.11486,1.11486,1.11476,1.11482,True,10
2019-10-21T21:15:00.000000000Z,1.11494,1.11508,1.11491,1.11501,1.11471,1.11487,1.11470,1.11484,True,21
2019-10-21T21:30:00.000000000Z,1.11489,1.11500,1.11472,1.11489,1.11468,1.11477,1.11422,1.11472,True,42
2019-10-21T21:45:00.000000000Z,1.11532,1.11557,1.11485,1.11487,1.11477,1.11509,1.11453,1.11465,True,46
2019-10-21T22:00:00.000000000Z,1.11497,1.11558,1.11492,1.11526,1.11482,1.11514,1.11454,1.11475,True,81
2019-10-21T22:15:00.000000000Z,1.11506,1.11508,1.11495,1.11500,1.11491,1.11494,1.11478,1.11484,True,17
2019-10-21T22:30:00.000000000Z,1.11499,1.11507,1.11496,1.11506,1.11485,1.11494,1.11482,1.11491,True,28
2019-10-21T22:45:00.000000000Z,1.11503,1.11510,1.11499,1.11502,1.11488,1.11495,1.11486,1.11487,True,19
2019-10-21T23:00:00.000000000Z,1.11504,1.11506,1.11493,1.11506,1.11490,1.11490,1.11480,1.11490,True,16
2019-10-21T23:15:00.000000000Z,1.11494,1.11502,1.11489,1.11502,1.11481,1.11488,1.11476,1.11488,True,10
2019-10-21T23:30:00.000000000Z,1.11507,1.11507,1.11492,1.11492,1.11493,1.11493,1.11479,1.11479,True,9
2019-10-21T23:45:00.000000000Z,1.11524,1.11524,1.11509,1.11509,1.11510,1.11511,1.11496,1.11496,True,13
2019-10-22T00:00:00.000000000Z,1.11516,1.11533,1.11512,1.11521,1.11502,1.11519,1.11499,1.11509,True,40
2019-10-22T00:15:00.000000000Z,1.11524,1.11524,1.11509,1.11513,1.11510,1.11510,1.11496,1.11500,True,54
2019-10-22T00:30:00.000000000Z,1.11538,1.11542,1.11526,1.11526,1.11527,1.11529,1.11513,1.11513,True,33
2019-10-22T00:45:00.000000000Z,1.11548,1.11549,1.11537,1.11538,1.11535,1.11535,1.11522,1.11522,True,28
2019-10-22T01:00:00.000000000Z,1.11568,1.11568,1.11529,1.11547,1.11555,1.11555,1.11516,1.11531,True,52
2019-10-22T01:15:00.000000000Z,1.11564,1.11575,1.11564,1.11571,1.11552,1.11563,1.11551,1.11557,True,33
2019-10-22T01:30:00.000000000Z,1.11544,1.11562,1.11528,1.11562,1.11531,1.11550,1.11515,1.11550,True,42
2019-10-22T01:45:00.000000000Z,1.11522,1.11549,1.11519,1.11547,1.11511,1.11535,1.11506,1.11533,True,55
2019-10-22T02:00:00.000000000Z,1.11507,1.11521,1.11483,1.11521,1.11494,1.11507,1.11467,1.11507,True,63
2019-10-22T02:15:00.000000000Z,1.11526,1.11529,1.11487,1.11505,1.11513,1.11515,1.11474,1.11492,True,52
2019-10-22T02:30:00.000000000Z,1.11544,1.11545,1.11521,1.11524,1.11532,1.11532,1.11508,1.11510,True,40
2019-10-22T02:45:00.000000000Z,1.11525,1.11543,1.11520,1.11543,1.11512,1.11529,1.11507,1.11529,True,34
2019-10-22T03:00:00.000000000Z,1.11520,1.11529,1.11513,1.11527,1.11508,1.11517,1.11500,1.11514,True,30
2019-10-22T03:15:00.000000000Z,1.11516,1.11528,1.11508,1.11518,1.11502,1.11515,1.11495,1.11505,True,35
2019-10-22T03:30:00.000000000Z,1.11504,1.11518,1.11497,1.11513,1.11490,1.11504,1.11484,1.11500,True,29
2019-10-22T03:45:00.000000000Z,1.11501,1.11509,1.11499,1.11505,1.11489,1.11495,1.11486,1.11493,True,15
2019-10-22T04:00:00.000000000Z,1.11515,1.11515,1.11499,1.11499,1.11502,1.11502,1.11486,1.11486,True,18
2019-10-22T04:15:00.000000000Z,1.11533,1.11540,1.11511,1.11512,1.11521,1.11527,1.11497,1.11501,True,32
2019-10-22T04:30:00.000000000Z,1.11535,1.11535,1.11520,1.11531,1.11522,1.11522,1.11508,1.11518,True,25
2019-10-22T04:45:00.000000000Z,1.11535,1.11538,1.11519,1.11538,1.11521,1.11525,1.11506,1.11524,True,33
2019-10-22T05:00:00.000000000Z,1.11543,1.11544,1.11536,1.11537,1.11531,1.11531,1.11523,1.11524,True,30
2019-10-22T05:15:00.000000000Z,1.11571,1.11575,1.11543,1.11545,1.11558,1.11561,1.11531,1.11533,True,34
2019-10-22T05:30:00.000000000Z,1.11542,1.11569,1.11542,1.11569,1.11530,1.11556,1.11529,1.11555,True,28
2019-10-22T05:45:00.000000000Z,1.11534,1.11551,1.11526,1.11540,1.11521,1.11539,1.11513,1.11526,True,51
2019-10-22T06:00:00.000000000Z,1.11559,1.11569,1.11523,1.11537,1.11547,1.11557,1.11511,1.11522,True,137
2019-10-22T06:15:00.000000000Z,1.11557,1.11573,1.11548,1.11557,1.11545,1.11561,1.11537,1.11545,True,89
2019-10-22T06:30:00.000000000Z,1.11509,1.11562,1.11504,1.11559,1.11497,1.11551,1.11492,1.11547,True,151
2019-10-22T06:45:00.000000000Z,1.11493,1.11523,1.11489,1.11511,1.11480,1.11511,1.11477,1.11499,True,128
2019-10-22T07:00:00.000000000Z,1.11457,1.11511,1.11457,1.11494,1.11445,1.11499,1.11445,1.11483,True,215
2019-10-22T07:15:00.000000000Z,1.11453,1.11499,1.11440,1.11460,1.11440,1.11488,1.11428,1.11448,True,240
2019-10-22T07:30:00.000000000Z,1.11442,1.11464,1.11433,1.11450,1.11430,1.11453,1.11421,1.11438,True,189
2019-10-22T07:45:00.000000000Z,1.11451,1.11474,1.11430,1.11439,1.11438,1.11461,1.11419,1.11429,True,133
2019-10-22T08:00:00.000000000Z,1.11437,1.11475,1.11430,1.11448,1.11425,1.11463,1.11418,1.11435,True,179
2019-10-22T08:15:00.000000000Z,1.11376,1.11442,1.11341,1.11434,1.11364,1.11430,1.11329,1.11423,True,219
2019-10-22T08:30:00.000000000Z,1.11373,1.11389,1.11345,1.11378,1.11361,1.11377,1.11332,1.11367,True,295
2019-10-22T08:45:00.000000000Z,1.11419,1.11437,1.11355,1.11371,1.11406,1.11424,1.11343,1.11358,True,247
2019-10-22T09:00:00.000000000Z,1.11407,1.11457,1.11404,1.11416,1.11395,1.11445,1.11392,1.11405,True,190
2019-10-22T09:15:00.000000000Z,1.11399,1.11418,1.11390,1.11409,1.11386,1.11407,1.11377,1.11397,True,157
2019-10-22T09:30:00.000000000Z,1.11390,1.11428,1.11389,1.11400,1.11377,1.11416,1.11377,1.11389,True,142
2019-10-22T09:45:00.000000000Z,1.11447,1.11452,1.11381,1.11387,1.11435,1.11440,1.11369,1.11374,True,159
2019-10-22T10:00:00.000000000Z,1.11425,1.11454,1.11394,1.11444,1.11413,1.11442,1.11383,1.11433,True,157
2019-10-22T10:15:00.000000000Z,1.11458,1.11489,1.11415,1.11423,1.11443,1.11476,1.11404,1.11410,True,168
2019-10-22T10:30:00.000000000Z,1.11424,1.11473,1.11420,1.11458,1.11413,1.11460,1.11408,1.11447,True,130
2019-10-22T10:45:00.000000000Z,1.11430,1.11460,1.11413,1.11427,1.11418,1.11448,1.11401,1.11415,True,162
2019-10-22T11:00:00.000000000Z,1.11427,1.11435,1.11394,1.11433,1.11417,1.11423,1.11382,1.11421,True,176
2019-10-22T11:15:00.000000000Z,1.11348,1.11426,1.11348,1.11426,1.11337,1.11413,1.11337,1.11413,True,187
2019-10-22T11:30:00.000000000Z,1.11375,1.11384,1.11345,1.11351,1.11363,1.11373,1.11332,1.11338,True,171
2019-10-22T11:45:00.000000000Z,1.11388,1.11421,1.11354,1.11378,1.11377,1.11408,1.11343,1.11365,True,217
2019-10-22T12:00:00.000000000Z,1.11309,1.11396,1.11307,1.11391,1.11296,1.11384,1.11292,1.11379,True,302
2019-10-22T12:15:00.000000000Z,1.11318,1.11367,1.11279,1.11311,1.11306,1.11351,1.11265,1.11298,True,267
2019-10-22T12:30:00.000000000Z,1.11288,1.11339,1.11272,1.11320,1.11275,1.11327,1.11260,1.11309,True,283
2019-10-22T12:45:00.000000000Z,1.11274,1.11307,1.11236,1.11290,1.11263,1.11295,1.11222,1.11277,True,268
2019-10-22T13:00:00.000000000Z,1.11318,1.11322,1.11267,1.11277,1.11306,1.11310,1.11256,1.11265,True,214
2019-10-22T13:15:00.000000000Z,1.11324,1.11345,1.11269,1.11316,1.11311,1.11332,1.11256,1.11303,True,236
2019-10-22T13:30:00.000000000Z,1.11370,1.11376,1.11318,1.11321,1.11359,1.11364,1.11306,1.11309,True,284
2019-10-22T13:45:00.000000000Z,1.11351,1.11386,1.11334,1.11373,1.11339,1.11374,1.11319,1.11361,True,206
2019-10-22T14:00:00.000000000Z,1.11348,1.11366,1.11312,1.11350,1.11336,1.11355,1.11300,1.11336,True,340
2019-10-22T14:15:00.000000000Z,1.11366,1.11371,1.11338,1.11346,1.11354,1.11359,1.11326,1.11334,True,161
2019-10-22T14:30:00.000000000Z,1.11340,1.11384,1.11340,1.11368,1.11328,1.11372,1.11328,1.11356,True,188
2019-10-22T14:45:00.000000000Z,1.11320,1.11352,1.11261,1.11343,1.11308,1.11340,1.11248,1.11330,True,315
2019-10-22T15:00:00.000000000Z,1.11349,1.11351,1.11308,1.11323,1.11337,1.11337,1.11296,1.11310,True,266
2019-10-22T15:15:00.000000000Z,1.11410,1.11432,1.11347,1.11352,1.11399,1.11420,1.11336,1.11340,True,318
2019-10-22T15:30:00.000000000Z,1.11425,1.11465,1.11406,1.11413,1.11414,1.11453,1.11395,1.11401,True,208
2019-10-22T15:45:00.000000000Z,1.11384,1.11430,1.11383,1.11428,1.11372,1.11418,1.11370,1.11416,True,113
2019-10-22T16:00:00.000000000Z,1.11403,1.11417,1.11364,1.11382,1.11392,1.11403,1.11351,1.11368,True,158
2019-10-22T16:15:00.000000000Z,1.11408,1.11436,1.11403,1.11406,1.11396,1.11424,1.11392,1.11393,True,96
2019-10-22T16:30:00.000000000Z,1.11407,1.11417,1.11399,1.11406,1.11394,1.11405,1.11387,1.11394,True,101
2019-10-22T16:45:00.000000000Z,1.11411,1.11414,1.11396,1.11409,1.11400,1.11402,1.11384,1.11396,True,71
2019-10-22T17:00:00.000000000Z,1.11400,1.11451,1.11398,1.11414,1.11388,1.11428,1.11385,1.11402,True,132
2019-10-22T17:15:00.000000000Z,1.11409,1.11413,1.11396,1.11402,1.11398,1.11402,1.11384,1.11390,True,99
2019-10-22T17:30:00.000000000Z,1.11427,1.11442,1.11402,1.11407,1.11416,1.11430,1.11390,1.11395,True,59
2019-10-22T17:45:00.000000000Z,1.11450,1.11472,1.11426,1.11432,1.11438,1.11459,1.11414,1.11417,True,119
2019-10-22T18:00:00.000000000Z,1.11543,1.11548,1.11448,1.11448,1.11530,1.11534,1.11432,1.11436,True,183
2019-10-22T18:15:00.000000000Z,1.11426,1.11539,1.11245,1.11539,1.11376,1.11528,1.11231,1.11528,True,951
2019-10-22T18:30:00.000000000Z,1.11315,1.11432,1.11212,1.11421,1.11304,1.11396,1.11199,1.11374,True,1461
2019-10-22T18:45:00.000000000Z,1.11243,1.11316,1.11218,1.11313,1.11231,1.11303,1.11206,1.11302,True,447
2019-10-22T19:00:00.000000000Z,1.11271,1.11274,1.11185,1.11241,1.11259,1.11261,1.11170,1.11228,True,341
2019-10-22T19:15:00.000000000Z,1.11299,1.11317,1.11259,1.11274,1.11288,1.11306,1.11248,1.11261,True,173
2019-10-22T19:30:00.000000000Z,1.11353,1.11355,1.11299,1.11302,1.11341,1.11344,1.11288,1.11290,True,114
2019-10-22T19:45:00.000000000Z,1.11322,1.11364,1.11322,1.11350,1.11310,1.11353,1.11310,1.11339,True,107
2019-10-22T20:00:00.000000000Z,1.11318,1.11320,1.11300,1.11320,1.11305,1.11307,1.11289,1.11307,True,46
2019-10-22T20:15:00.000000000Z,1.11290,1.11321,1.11283,1.11321,1.11278,1.11308,1.11270,1.11308,True,36
2019-10-22T20:30:00.000000000Z,1.11273,1.11288,1.11262,1.11288,1.11261,1.11275,1.11248,1.11275,True,31
2019-10-22T20:45:00.000000000Z,1.11261,1.11277,1.11253,1.11277,1.11244,1.11264,1.11238,1.11263,True,30
2019-10-22T21:00:00.000000000Z,1.11282,1.11310,1.11261,1.11261,1.11248,1.11251,1.11210,1.11244,True,16
2019-10-22T21:15:00.000000000Z,1.11269,1.11285,1.11269,1.11283,1.11239,1.11254,1.11239,1.11253,True,9
2019-10-22T21:30:00.000000000Z,1.11266,1.11275,1.11257,1.11264,1.11237,1.11243,1.11216,1.11240,True,22
2019-10-22T21:45:00.000000000Z,1.11264,1.11269,1.11264,1.11269,1.11234,1.11240,1.11234,1.11239,True,5
2019-10-22T22:00:00.000000000Z,1.11284,1.11299,1.11266,1.11266,1.11257,1.11260,1.11237,1.11237,True,58
2019-10-22T22:15:00.000000000Z,1.11295,1.11300,1.11279,1.11279,1.11272,1.11273,1.11256,1.11258,True,28
2019-10-22T22:30:00.000000000Z,1.11315,1.11345,1.11293,1.11293,1.11298,1.11298,1.11235,1.11269,True,19
2019-10-22T22:45:00.000000000Z,1.11313,1.11323,1.11306,1.11313,1.11298,1.11303,1.11282,1.11296,True,33
2019-10-22T23:00:00.000000000Z,1.11288,1.11315,1.11286,1.11311,1.11274,1.11302,1.11272,1.11296,True,44
2019-10-22T23:15:00.000000000Z,1.11301,1.11301,1.11290,1.11290,1.11286,1.11287,1.11277,1.11277,True,21
2019-10-22T23:30:00.000000000Z,1.11294,1.11309,1.11294,1.11303,1.11280,1.11295,1.11280,1.11289,True,39
2019-10-22T23:45:00.000000000Z,1.11296,1.11298,1.11291,1.11291,1.11283,1.11285,1.11278,1.11279,True,21
2019-10-23T00:00:00.000000000Z,1.11283,1.11309,1.11276,1.11298,1.11270,1.11296,1.11263,1.11285,True,73
2019-10-23T00:15:00.000000000Z,1.11297,1.11297,1.11255,1.11282,1.11284,1.11284,1.11242,1.11267,True,82
2019-10-23T00:30:00.000000000Z,1.11298,1.11313,1.11276,1.11294,1.11285,1.11300,1.11262,1.11283,True,60
2019-10-23T00:45:00.000000000Z,1.11268,1.11300,1.11257,1.11296,1.11254,1.11287,1.11244,1.11283,True,73
2019-10-23T01:00:00.000000000Z,1.11274,1.11275,1.11258,1.11271,1.11261,1.11261,1.11245,1.11256,True,50
2019-10-23T01:15:00.000000000Z,1.11256,1.11274,1.11250,1.11272,1.11243,1.11261,1.11237,1.11259,True,42
2019-10-23T01:30:00.000000000Z,1.11253,1.11265,1.11250,1.11259,1.11239,1.11252,1.11236,1.11245,True,29
2019-10-23T01:45:00.000000000Z,1.11220,1.11260,1.11219,1.11254,1.11207,1.11247,1.11205,1.11242,True,66
2019-10-23T02:00:00.000000000Z,1.11237,1.11250,1.11217,1.11217,1.11224,1.11237,1.11205,1.11205,True,67
2019-10-23T02:15:00.000000000Z,1.11220,1.11240,1.11220,1.11240,1.11206,1.11227,1.11206,1.11226,True,50
2019-10-23T02:30:00.000000000Z,1.11217,1.11228,1.11208,1.11222,1.11203,1.11216,1.11195,1.11209,True,54
2019-10-23T02:45:00.000000000Z,1.11207,1.11225,1.11207,1.11219,1.11194,1.11212,1.11193,1.11206,True,60
2019-10-23T03:00:00.000000000Z,1.11194,1.11209,1.11175,1.11209,1.11182,1.11196,1.11161,1.11196,True,50
2019-10-23T03:15:00.000000000Z,1.11193,1.11202,1.11191,1.11197,1.11180,1.11189,1.11177,1.11184,True,27
2019-10-23T03:30:00.000000000Z,1.11188,1.11201,1.11187,1.11195,1.11173,1.11188,1.11173,1.11182,True,19
2019-10-23T03:45:00.000000000Z,1.11181,1.11189,1.11167,1.11189,1.11169,1.11176,1.11152,1.11176,True,45
2019-10-23T04:00:00.000000000Z,1.11197,1.11203,1.11185,1.11185,1.11183,1.11190,1.11170,1.11170,True,38
2019-10-23T04:15:00.000000000Z,1.11211,1.11211,1.11196,1.11198,1.11198,1.11198,1.11184,1.11186,True,16
2019-10-23T04:30:00.000000000Z,1.11219,1.11239,1.11213,1.11213,1.11206,1.11227,1.11200,1.11200,True,67
2019-10-23T04:45:00.000000000Z,1.11215,1.11233,1.11212,1.11222,1.11201,1.11215,1.11195,1.11208,True,41
2019-10-23T05:00:00.000000000Z,1.11204,1.11223,1.11204,1.11218,1.11191,1.11210,1.11191,1.11203,True,36
2019-10-23T05:15:00.000000000Z,1.11211,1.11217,1.11204,1.11206,1.11197,1.11204,1.11191,1.11194,True,35
2019-10-23T05:30:00.000000000Z,1.11230,1.11230,1.11195,1.11208,1.11217,1.11217,1.11182,1.11195,True,55
2019-10-23T05:45:00.000000000Z,1.11257,1.11258,1.11225,1.11228,1.11244,1.11245,1.11212,1.11214,True,57
2019-10-23T06:00:00.000000000Z,1.11261,1.11293,1.11234,1.11260,1.11249,1.11281,1.11222,1.11246,True,211
2019-10-23T06:15:00.000000000Z,1.11256,1.11284,1.11241,1.11259,1.11241,1.11271,1.11227,1.11247,True,142
2019-10-23T06:30:00.000000000Z,1.11197,1.11270,1.11189,1.11257,1.11185,1.11257,1.11176,1.11245,True,244
2019-10-23T06:45:00.000000000Z,1.11204,1.11228,1.11186,1.11199,1.11192,1.11215,1.11175,1.11187,True,222
2019-10-23T07:00:00.000000000Z,1.11250,1.11252,1.11194,1.11201,1.11237,1.11240,1.11182,1.11190,True,258
2019-10-23T07:15:00.000000000Z,1.11214,1.11285,1.11211,1.11252,1.11201,1.11273,1.11200,1.11240,True,235
2019-10-23T07:30:00.000000000Z,1.11231,1.11254,1.11206,1.11215,1.11218,1.11242,1.11194,1.11204,True,275
2019-10-23T07:45:00.000000000Z,1.11252,1.11266,1.11228,1.11228,1.11241,1.11255,1.11216,1.11216,True,171
2019-10-23T08:00:00.000000000Z,1.11257,1.11271,1.11245,1.11255,1.11245,1.11259,1.11232,1.11243,True,114
2019-10-23T08:15:00.000000000Z,1.11237,1.11267,1.11225,1.11256,1.11225,1.11254,1.11213,1.11241,True,143
2019-10-23T08:30:00.000000000Z,1.11232,1.11266,1.11208,1.11234,1.11222,1.11254,1.11196,1.11222,True,126
2019-10-23T08:45:00.000000000Z,1.11189,1.11247,1.11189,1.11236,1.11177,1.11236,1.11177,1.11224,True,186
2019-10-23T09:00:00.000000000Z,1.11182,1.11216,1.11180,1.11191,1.11171,1.11203,1.11167,1.11179,True,132
2019-10-23T09:15:00.000000000Z,1.11211,1.11228,1.11180,1.11180,1.11199,1.11215,1.11169,1.11169,True,169
2019-10-23T09:30:00.000000000Z,1.11147,1.11213,1.11137,1.11213,1.11135,1.11201,1.11125,1.11201,True,177
2019-10-23T09:45:00.000000000Z,1.11124,1.11179,1.11109,1.11144,1.11114,1.11167,1.11096,1.11132,True,173
2019-10-23T10:00:00.000000000Z,1.11120,1.11152,1.11091,1.11123,1.11109,1.11140,1.11079,1.11111,True,241
2019-10-23T10:15:00.000000000Z,1.11165,1.11185,1.11115,1.11118,1.11153,1.11173,1.11104,1.11107,True,193
2019-10-23T10:30:00.000000000Z,1.11144,1.11209,1.11136,1.11163,1.11131,1.11196,1.11123,1.11150,True,216
2019-10-23T10:45:00.000000000Z,1.11078,1.11150,1.11067,1.11141,1.11067,1.11138,1.11055,1.11128,True,168
2019-10-23T11:00:00.000000000Z,1.11140,1.11141,1.11080,1.11084,1.11127,1.11130,1.11066,1.11066,True,117
2019-10-23T11:15:00.000000000Z,1.11175,1.11175,1.11142,1.11142,1.11164,1.11164,1.11129,1.11129,True,116
2019-10-23T11:30:00.000000000Z,1.11211,1.11211,1.11165,1.11177,1.11199,1.11199,1.11151,1.11167,True,119
2019-10-23T11:45:00.000000000Z,1.11202,1.11217,1.11177,1.11213,1.11192,1.11204,1.11165,1.11201,True,111
2019-10-23T12:00:00.000000000Z,1.11232,1.11240,1.11184,1.11205,1.11222,1.11228,1.11172,1.11193,True,114
2019-10-23T12:15:00.000000000Z,1.11214,1.11231,1.11187,1.11231,1.11203,1.11219,1.11177,1.11219,True,132
2019-10-23T12:30:00.000000000Z,1.11232,1.11247,1.11172,1.11217,1.11222,1.11235,1.11161,1.11204,True,167
2019-10-23T12:45:00.000000000Z,1.11233,1.11258,1.11226,1.11236,1.11221,1.11246,1.11214,1.11224,True,105
2019-10-23T13:00:00.000000000Z,1.11238,1.11247,1.11211,1.11231,1.11227,1.11235,1.11199,1.11219,True,180
2019-10-23T13:15:00.000000000Z,1.11189,1.11236,1.11176,1.11236,1.11177,1.11224,1.11166,1.11224,True,134
2019-10-23T13:30:00.000000000Z,1.11224,1.11252,1.11182,1.11186,1.11212,1.11240,1.11168,1.11174,True,193
2019-10-23T13:45:00.000000000Z,1.11234,1.11243,1.11217,1.11221,1.11223,1.11231,1.11206,1.11209,True,147
2019-10-23T14:00:00.000000000Z,1.11229,1.11246,1.11217,1.11237,1.11218,1.11233,1.11205,1.11224,True,159
2019-10-23T14:15:00.000000000Z,1.11175,1.11229,1.11173,1.11227,1.11162,1.11216,1.11160,1.11216,True,136
2019-10-23T14:30:00.000000000Z,1.11149,1.11182,1.11142,1.11172,1.11135,1.11170,1.11131,1.11161,True,166
2019-10-23T14:45:00.000000000Z,1.11155,1.11184,1.11126,1.11146,1.11142,1.11172,1.11115,1.11133,True,276
2019-10-23T15:00:00.000000000Z,1.11184,1.11194,1.11143,1.11156,1.11172,1.11181,1.11131,1.11145,True,256
2019-10-23T15:15:00.000000000Z,1.11227,1.11244,1.11174,1.11187,1.11214,1.11231,1.11161,1.11173,True,136
2019-10-23T15:30:00.000000000Z,1.11182,1.11226,1.11179,1.11225,1.11169,1.11214,1.11168,1.11211,True,112
2019-10-23T15:45:00.000000000Z,1.11180,1.11211,1.11179,1.11184,1.11167,1.11199,1.11167,1.11172,True,107
